UNIQUE_ID,ACSTOTPOP,ACSIPOVBAS,MINORPCT,LOWINCOME,LOWINCPCT,LESSHS,LESSHSPCT,LINGISO,LINGISOPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PRE1960,PRE1960PCT,VULEOPCT,VULEO,DISPEO,DSLPM,CANCER,RESP,PTRAF,PWDIS,PNPL,PRMP,PTSDF,OZONE,PM25,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,P_MINORPCT,P_LWINCPCT,P_LESHSPCT,P_LNGISPCT,P_UNDR5PCT,P_OVR64PCT,P_LDPNT,P_VULEOPCT,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_PWDIS,P_PNPL,P_PRMP,P_PTSDF,P_OZONE,P_PM25,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2
NLA_IA-10005,1569.835878,0,0.267646512,0,0.439004267,0,0.184438016,0,0.048323326,0,0.092988831,0,0.155127211,0,0.633632614,0.35332539,0,0,0.233342945,26.04222911,0.295047489,174.9083841,0.000932851,0.236030118,0.928804797,1.934684018,41.62563242,7.876942935,0.153011668,-0.26435209,-21.76733394,-0.344525272,417.1015204,-0.000644081,0.065656079,-2.734368106,0.17146021,-33.23320352,-6.264902025,83.21496866,81.63300849,88.26262544,86.16964187,78.27292106,47.47856983,77.25549904,83.62840905,50.73050566,92.93262642,63.19151698,63.47854451,74.04757094,90.72590622,54.31125794,86.53194811,15.96631321,44.03368679,83.31255167,83.20680603,84.16035716,83.40076414,82.74343941,83.53332768,81.49504145,82.44382148,81.71452372,83.56103546,83.56103546
NLA_OH-10005,1631,0,0.011036174,0,0.07847946,0,0.06779661,0,0,0,0.047823421,0,0.242795831,0,0.165535957,0.044757817,0,0,0.208071465,21.13111692,0.257664584,110.3835911,2.13E-06,0.016964028,0.458556037,0.19897484,44.51645359,8.895124384,-83.54633419,-105.0140918,-10664.91771,-130.0438399,-55710.82308,-0.001075668,-8.561779295,-231.4341651,-100.4230068,-22467.54473,-4489.38738,9,10,44,68,41,85,28,2,10,6,5,44,18,11,58,18,62,37,30,32,19,21,24,60,46,12,49,14,14
NLA_OH-10006,1316.226365,0,0.031041361,0,0.247870224,0,0.073315699,0,0,0,0.034827535,0,0.273913965,0,0.343195555,0.139455792,0,0,0.21506388,24.45851904,0.286588322,NA,0.000229189,0.216810568,0.439615819,0.381432103,43.88782218,10.05226982,-73.9895396,-55.14531069,-6260.017332,-73.3640075,NA,-0.035200668,-46.36867673,-82.07459569,-73.89091715,-11192.48672,-2566.105834,19.23327563,42.4215375,47.2211559,68,26.64748874,87.01055774,48.02291252,29.4828797,11.65080262,40.41046799,19.10886275,NA,24.14113982,87.56051475,43.60097547,21.72323176,29.8435451,98.61451503,35.3710177,52.21957261,41.53504957,44.53752172,NA,57.75940387,11.3000464,38.3688081,54.79422762,41.54676166,37.13422905
NLA_MN-10019,1504,0,0.03125,0,0.211934156,0,0.062388592,0,0,0,0.035904255,0,0.263297872,0,0.173160173,0.121592078,0,0,0.123177204,16.62289235,0.202949337,31.12036294,0.002711081,0.018188868,0.218007841,0.274714449,39.25334248,6.297648795,-60.57904878,-43.09280659,-5815.419264,-71.00060907,-10887.27246,-0.948455381,-6.36326661,-76.26873663,-96.10720339,-13732.54661,-2203.194687,13,50,57,55,19,91,41,30,16,12,13,25,83,18,34,39,62,17,37,55,44,46,54,13,60,48,46,31,36
NLA_AL-10002,2196,0,0.129781421,0,0.362258953,0,0.233860343,0,0,0,0.143442623,0,0.162568306,0,0.261353899,0.246020187,0,0,0.182176553,41.81208754,0.640497022,1.560484841,0.000377719,0.057323794,0.060825937,0.07600359,35.07194248,8.678736438,-62.08862795,-43.27883481,-9933.10281,-152.1598931,-370.7171123,-0.089732842,-13.61814666,-14.45013445,-18.05581876,-8331.877954,-2061.766976,27,48,81,71,96,53,77,36,19,39,40,13,52,73,11,14,12,13,5,36,29,28,47,24,19,42,44,31,30
NLA_LA-10004,1153.889054,0,0.341316924,0,0.46759414,0,0.125303491,0,0.002703084,0,0.040858602,0,0.272024163,0,0.345887455,0.404455532,0,0,0.141814441,40.13584571,0.603528273,127.4938896,0.021122411,0.023582047,0.04997714,0.04131898,36.4421819,9.154300823,26.41763146,8.739416796,2471.208088,37.25023386,12829.88268,2.050114761,1.56744297,1.735112609,1.980027573,2244.23587,563.5019134,49.54026162,63.81322773,45.98801587,62.75551206,29.82653068,88.87937243,81.13013218,55.26026437,4,39.92750443,63.76757525,48.42235076,76.92494585,27.868549,4.547931314,4.687969473,67.6225841,74,64.06350706,51.81810166,54.63620331,55.04773063,61.38676238,79.40393669,53.74065309,50.30707754,50.65106228,55.219723,55.04773063
NLA_NC-10004,1489.040256,0,0.482393839,0,0.595470323,0,0.254796342,0,0.004312969,0,0.085771798,0,0.149709677,0,0.233502889,0.538932081,0,0,0.242289771,31.76024872,0.438469761,2.283766995,0.000399299,0.023599234,0.139368598,0.275900382,41.64320136,8.476075168,64.62736919,67.33608761,8843.074541,122.0715825,413.1846877,0.017967443,6.577951279,36.32525045,76.46372336,11597.64079,2360.062898,68.95802043,85.31330781,88.33583652,53.76314175,78.86655173,50.84710088,77.16791826,79.82457217,40.1259387,31.08395913,34.04197957,12.62969348,66.92355044,24.95802043,37.42730523,36.08395913,21.04197957,56.1259387,84.11091955,74.11842913,75.07644956,75.07644956,60.37030652,81.93549172,71.24436782,70.11842913,70.20238826,76.03446999,76.03446999
NLA_OH-10007,2061,0,0.00727802,0,0.228070175,0,0.212278107,0,0.031428571,0,0.050460941,0,0.117418729,0,0.117891817,0.117674098,0,0,0.180745549,22.74821807,0.293708146,59.59985596,0.000162688,0.085355142,0.331773194,0.127995182,43.41857255,8.856869315,-57.47016266,-88.11023854,-11089.35146,-143.1774943,-29053.8691,-0.079307739,-41.60911257,-161.7335275,-62.39537313,-21165.78141,-4317.566168,7,40,89,85,44,30,21,23,4,19,23,33,32,70,52,11,15,35,42,37,18,18,34,47,12,19,55,16,16
NLA_LA-10005,857,0,0.222870478,0,0.369894982,0,0.315217391,0,0.023554604,0,0,0,0.170361727,0,0.043348281,0.29638273,0,0,0.249242901,31.02441774,0.457324605,58.6856102,0.047396013,0.021904488,0.052171238,0.346691269,36.2412268,7.647398082,-2.147923116,-12.35007657,-1537.271202,-22.6606008,-2907.893365,-2.348489718,-1.085375341,-2.585103867,-17.17867866,-1795.765991,-378.931361,36,49,91,75,4,67,25,40,28,1,1,37,89,25,4,36,57,0,42,45,46,45,36,10,46,48,40,45,45
NLA_IN-10007,656,0,0,0,0.236280488,0,0.075060533,0,0,0,0.12652439,0,0.169207317,0,0.360153257,0.118140244,0,0,0.205783747,26.19731914,0.332136519,NA,3.81E-05,0.023427547,0.082628937,0.130420942,45.43586471,8.867950137,-55.77187044,-31.86683526,-4056.810433,-51.43331228,NA,-0.005900586,-3.627894761,-12.79558158,-20.19645734,-7036.013454,-1373.254738,5,38,40,65,94,65,61,19,2,56,48,NA,38,7,4,12,75,65,37,65,55,55,NA,46,67,71,68,56,55
NLA_OR-10008,1794.172115,0,0.12361648,0,0.410355073,0,0.108598938,0,0.003933197,0,0.03895208,0,0.241727326,0,0.354873042,0.266985776,0,0,0.090720314,28.42193712,0.478261586,235.6810433,NA,0.053625107,0.033242256,0.038032108,38.48046669,8.180185966,-48.87159934,-14.41258858,-4420.742878,-74.33685662,-25488.78157,NA,-8.279932695,-5.175010072,-5.918826606,-5947.091703,-1274.580987,27.17686135,69.0714193,60.76398097,52.00855247,33.38782376,78.78653956,71.003074,52.20900345,15.6538108,33.66951749,44.87562769,43.65409082,NA,51.78392063,6.579763014,8.719842009,57.46061079,18.63864,25.55585899,58.38189407,48.66260321,46.90760748,40.73745802,NA,41.96111801,65.29890431,64.49537181,48.1604635,49.52431198
NLA_MT-10009,938,0,0.052238806,0,0.396756757,0,0.060689655,0,0,0,0.046908316,0,0.252665245,0,0.262321145,0.224497781,0,0,0.02470829,15.7173748,0.191848267,0.40256279,0.001718456,0.005439464,0.02066251,0.027181372,46.99721242,7.410400986,-31.91444599,-3.006053462,-1912.203112,-23.34059336,-48.9764881,-0.209070282,-0.661774641,-2.513836799,-3.306932969,-5717.762475,-901.5622524,29,67,54,83,39,81,58,58,14,35,32,9,65,7,8,17,83,53,45,76,66,67,77,31,79,79,74,64,66
NLA_ND-10008,825,0,0.047272727,0,0.179393939,0,0.028169014,0,0,0,0.100606061,0,0.168484848,0,0.509615385,0.113333333,0,0,0.072351389,15.01717547,0.153730288,9.955648726,NA,0.002302252,0.682192123,0.030344574,40.08920392,5.287630904,-101.2686942,-14.37737351,-2984.151963,-30.54865697,-1978.345978,NA,-0.457494132,-135.562441,-6.029950167,-7966.363372,-1050.736484,23,35,22,60,84,64,84,29,18,28,18,23,NA,12,49,27,64,2,20,70,59,64,68,NA,72,53,64,54,64
NLA_CO-10006,3261,0,0.199632015,0,0.316226183,0,0.089403974,0,0.028820961,0,0.064704079,0,0.14842073,0,0.530973451,0.257929099,0,0,0.070433585,15.77200762,0.205018433,2.370481622,0.014379864,0.013454129,0.130142494,0.048229735,49.58612026,5.537549205,-166.6954395,-22.11213632,-4951.512614,-64.36411773,-744.196296,-4.514458799,-4.223830636,-40.85733525,-15.1413915,-15567.21921,-1738.47524,37,65,66,71,58,64,87,53,13,16,18,4,59,7,20,10,8,15,2,54,42,41,64,24,54,46,59,33,38
NLA_MT-10010,512,0,0.0234375,0,0.337890625,0,0.046321526,0,0,0,0.037109375,0,0.19921875,0,0.493074792,0.180664063,0,0,0.038349662,14.48750509,0.146958813,0.093371875,NA,0.002162197,0.051243076,0.031865966,42.94659477,5.643876329,-43.81017659,-3.407404889,-1287.228969,-13.05743402,-8.296182272,NA,-0.192113295,-4.55299729,-2.831322212,-3815.846866,-501.4639208,8,56,40,83,27,64,80,41,31,22,3,7,NA,0,21,20,19,2,35,74,74,77,79,NA,84,73,75,73,77
NLA_UT-10005,2088,0,0.442049808,0,0.358826359,0,0.213810316,0,0,0,0.118773946,0,0.117337165,0,0.387139108,0.400438084,0,0,0.437531117,22.59662104,0.227076488,181.1138639,25.44649435,0.243290659,0.585759979,1.781469578,57.93734183,8.107339452,37.3754815,42.24046563,2181.540369,21.92259296,17485.23395,2456.67503,23.4879539,56.55089046,171.9880062,5593.431419,782.7050013,88,70,92,53,83,65,86,83,37,44,13,38,94,84,65,84,63,69,92,83,84,82,81,98,90,85,88,84,85
NLA_FL-10009,3691,0,0.394473043,0,0.406945198,0,0.175881262,0,0.010218978,0,0.067190463,0,0.211053915,0,0.135928144,0.40070912,0,0,0.210796823,54.68033608,0.50362271,540.5304161,NA,0.073804178,0.462017079,0.087473278,34.36078366,8.457990137,23.33356241,36.18559546,9386.481709,86.45238299,92787.99707,NA,12.66929978,79.31031828,15.0157513,5898.406822,1451.907128,49,63,76,33,67,68,74,55,7,99,53,69,NA,52,51,12,67,79,75,54,66,60,69,NA,62,63,54,60,60
NLA_SD-10004,1182,0,0.463620981,0,0.497661366,0,0.137339056,0,0,0,0.083756345,0,0.181049069,0,0.555102041,0.480641174,0,0,0.076445323,15.53453852,0.178067101,8.816895569,NA,0.006374813,0.070952966,0.014385857,42.71487386,5.689659699,82.96118634,11.42491688,2321.669981,26.61250875,1317.703886,NA,0.952729356,10.60407246,2.149997072,6383.829186,850.3318017,90,85,81,66,64,65,82,90,23,26,21,23,NA,33,20,14,82,22,95,85,88,87,87,NA,86,86,84,90,89
NLA_WY-10004,1342,0,0.112518629,0,0.429323308,0,0,0,0,0,0.02533532,0,0.094634873,0,0.118110236,0.270920969,0,0,0.020189165,11.94468247,0.138746944,1.420193716,NA,0.006698245,0.010247722,0.008541602,47.32310327,4.45325074,-13.2002327,-2.256380867,-1334.961247,-15.50663186,-158.7236478,NA,-0.748609094,-1.145305578,-0.954626225,-5288.923257,-497.7040764,44,85,4,71,17,23,45,74,6,4,6,4,NA,45,0,0,12,5,62,86,79,81,85,NA,73,86,87,74,77
NLA_NJ-10003,2262,0,0.123342175,0,0.219282511,0,0.165841584,0,0.010465116,0,0.028293546,0,0.141467728,0,0.415778252,0.171312343,0,0,0.248337449,26.2132541,0.355899296,112.2211991,NA,0.075819695,0.020097478,0.077875714,42.76731503,7.383690411,-172.0051447,-102.735818,-10844.27708,-147.2335545,-46425.28446,NA,-31.36618504,-8.314214518,-32.21674886,-17692.5998,-3054.591559,16,58,78,33,21,52,50,30,2,12,16,22,NA,7,0,0,76,9,9,37,18,17,33,NA,38,55,57,14,17
NLA_ND-10010,1187,0,0.060657119,0,0.297984224,0,0.119589977,0,0.003861004,0,0.050547599,0,0.254422915,0,0.498554913,0.179320672,0,0,0.046345586,12.79664311,0.132067113,18.62232198,NA,0.003963236,2.243487173,0.014853538,42.65958039,5.322104466,-103.4915737,-9.62056033,-2656.366827,-27.41490062,-3865.679296,NA,-0.822700767,-465.7100187,-3.083343541,-8855.407877,-1104.778935,30,65,82,62,28,88,82,52,2,0,0,28,NA,55,87,12,87,2,20,79,65,68,63,NA,52,17,75,47,61
NLA_OR-10009,571,0,0.136602452,0,0.437828371,0,0.139072848,0,0,0,0.033274956,0,0.329246935,0,0.247678019,0.287215412,0,0,0.01642172,19.31153689,0.32893304,11.34017005,NA,0.02572892,0.033347678,0.007618377,46.29224248,7.104760274,-9.473397522,-0.6281118,-738.6439329,-12.58130806,-433.7483782,NA,-0.9841014,-1.275510085,-0.291394084,-1770.624692,-271.7488567,31,74,75,50,26,94,62,59,0,6,9,10,NA,30,7,0,95,7,55,72,69,69,67,NA,68,71,72,67,69
NLA_PA-10006,679,0,0.022091311,0,0.377777778,0,0.125240848,0,0,0,0.027982327,0,0.296023564,0,0.333333333,0.199934544,0,0,0.168656254,23.3331738,0.248176977,7.63959027,8.75E-08,0.05607331,0.085031634,0.052770269,37.63200654,7.563077534,-34.91566949,-17.66623802,-2444.080153,-25.99579588,-800.2242266,-9.16E-06,-5.873511518,-8.906809333,-5.52752778,-3941.840107,-792.2097465,14,72,72,57,20,92,38,54,8,15,6,11,11,29,7,2,0,2,65,72,70,71,68,71,66,73,76,69,70
NLA_ME-10025,1123.95485,0,0.016678122,0,0.263229059,0,0.068821478,0,0,0,0.019275814,0,0.24304214,0,0.149413445,0.13995359,0,0,0.093620809,19.2541752,0.227338136,33.55369785,2.89E-08,0.03518282,0.043732756,0.090544176,34.2270268,6.632614575,-35.85768063,-22.51002558,-4629.440603,-54.66078848,-8069.203955,-6.88E-06,-8.452109408,-10.5068741,-21.78678873,-8229.487158,-1594.734383,19.90054307,43.43641075,49.82880772,72,13.86739076,76.16576154,12.43098001,35.46956306,36,37,35,53,33.09945693,34.19891385,17.23206616,33.76793384,33,60,74.73478153,55.16576154,48.23206616,49.23206616,43.06630462,61.93369538,56,67.96684769,62.23206616,46.26521847,44.23206616
NLA_MS-10001,1366.084988,0,0.099486942,0,0.528520171,0,0.28609992,0,0,0,0.102268934,0,0.195942978,0,0,0.314003557,0,0,0.151491349,37.95309606,0.537221528,NA,NA,0.026407371,0.035948376,0.037785286,34.41951067,8.378375078,0,-8.306995972,-2078.605127,-29.38263891,NA,NA,-1.450686111,-1.971221329,-1.956188242,-1884.974027,-458.8438418,13.17303694,67.9812933,87.77551965,80,84.73810625,76.78487299,9,37.09353348,19.96726328,38.01403002,38.10288683,NA,NA,49.97193996,8.990646652,11.17771361,30.01403002,7.02338337,48,39.07015011,38.09353348,38.10288683,NA,NA,35.1075635,41.03741339,41.10288683,38.09353348,38.09353348
NLA_MT-10012,750.1423559,0,0.083434098,0,0.396037607,0,0.053497158,0,0,0,0.049047425,0,0.165949493,0,0.250062551,0.239735853,0,0,0.094739331,15.51101023,0.188716039,141.8032779,0.000467608,0.003139924,0.167086183,0.017268179,44.56203897,5.736946686,-24.05697683,-7.800989098,-1267.689994,-15.68609787,-9151.548229,-0.03312491,-0.255963478,-13.4209572,-1.398864396,-3627.71197,-466.7370567,49.4750577,63.61589841,47.17748545,83,42.21102641,49.7451167,56.93720626,60.56651611,53.18780961,34.14085721,27.79819086,60.57440214,55.86769444,3,48.3018357,8.735976965,31.9530476,4,56.92620823,59.62865247,74.04510235,74.90424514,47.2506116,39.41644988,83.28414432,60.96645903,81.83231167,73.21522058,77.21279068
NLA_KS-10016,696,0,0.064655172,0,0.218390805,0,0.035149385,0,0,0,0.014367816,0,0.252873563,0,0.48415493,0.141522989,0,0,0.110936873,24.63866931,0.326270398,1.35888735,NA,0.01858745,0.057864975,0.025829794,43.93518627,8.122350411,-71.66654114,-16.42131782,-3647.113971,-48.29584392,-201.1479182,NA,-2.751388344,-8.565404087,-3.823428981,-6503.461273,-1202.30266,18,37,29,58,6,89,68,25,7,23,22,9,NA,23,0,8,22,69,21,61,51,51,65,NA,57,71,66,51,48
NLA_NE-10017,1007,0,0.134061569,0,0.375893769,0,0.146627566,0,0.044041451,0,0.041708044,0,0.180734856,0,0.570866142,0.254977669,0,0,0.132651519,15.13303702,0.191481511,21.71648211,0.012958926,0.008520572,0.587839337,0.027356845,46.88404641,5.530747507,-57.03981475,-13.25427717,-1512.0631,-19.13245353,-2169.8679,-1.294830205,-0.851358675,-58.73574287,-2.733441779,-4684.561101,-552.6213418,52,70,82,81,22,66,74,64,13,2,6,21,85,5,37,10,97,3,31,70,69,70,61,15,74,61,72,63,69
NLA_WY-10005,887.1775957,0,0.53091772,0,0.480285329,0,0.126846293,0,0,0,0.031852613,0,0.242095831,0,0.271456225,0.505601524,0,0,0.014565182,11.41382477,0.126002312,3.02848112,NA,0.004642503,0.025768743,0.021909032,48.81149485,4.704483892,35.58642299,1.901478788,1494.20164,16.50721659,198.7400527,NA,0.594658664,3.46334006,2.956228039,6323.621519,612.0716959,96.71241813,88.99407667,85.17514287,71,20.8792892,87.2414216,68.85917073,95.6721812,0,2.9396446,1.959763067,6.442606267,NA,21.28165853,16.71834147,22.5775122,29.16094773,28.5171568,95.51123346,89.83905227,92.19526133,92.35620907,88.43668293,NA,91.17514287,91.77869687,90.73845993,93.77277353,93.95383973
NLA_OK-10007,1722.294721,0,0.29669259,0,0.613620797,0,0.200414899,0,0.011209021,0,0.087242918,0,0.189016723,0,0.168006198,0.455156694,0,0,0.136886919,35.46497377,0.501695138,82.84907278,9.04E-05,0.012909908,0.069577563,0.236495934,41.68973007,9.155915342,29.16490848,25.07570588,6496.670821,91.90330108,14678.50101,0.011711681,2.350455549,12.23861004,43.04205508,7636.956244,1677.231412,49.99742152,87.24203356,82.90955972,63.18088055,75.72610069,73.02928727,58.2127463,74.02928727,13,78,86,48.90955972,61.06115301,16,9.757966436,39.15159329,2,73,77.87769398,71.87769398,80.66494768,80.81654097,75.63566042,83.84840671,71.02928727,66.7872537,72.7872537,78.11972754,79.81654097
NLA_AL-10004,668.7277029,0,0.268423295,0,0.631451245,0,0.213956765,0,0,0,0.059822015,0,0.130066808,0,0.283372677,0.44993727,0,0,0.147189198,40.75226347,0.634259883,1.99682534,NA,0.040400794,0.053118733,0.057382264,35.46494837,8.991106575,17.6920688,8.811851907,2439.736851,37.97156474,104.4946972,NA,2.357270574,3.122031243,3.375590027,2123.198421,538.2752312,50.93202969,86.81051962,76.0484157,71,54.06797031,34.14106468,79.74254932,70.35428208,6,32,38,13.16992577,NA,61.37383669,7.271881229,8.169925768,13,36,73.01443055,61.72811877,63.59217816,63.59217816,61.52420785,NA,67.18435631,60.76210392,60.76210392,63.62616331,63.59217816
NLA_IL-10008,534,0,0.003745318,0,0.473782772,0,0.089673913,0,0,0,0.074906367,0,0.196629213,0,0.578787879,0.238764045,0,0,0.191769004,22.51759043,0.276499545,70.23306703,1.97E-07,0.013450734,5.439228575,0.036308109,46.03849935,8.641653973,-35.67845323,-11.8212936,-1388.060853,-17.04437227,-4329.405105,-1.22E-05,-0.829148973,-335.2925474,-2.238155339,-2837.96967,-532.70094,2,79,54,44,70,76,66,44,2,6,5,24,26,1,97,0,26,17,37,60,58,58,51,49,60,10,62,56,56
NLA_SC-10002,1197,0,0.73015873,0,0.621553885,0,0.097326203,0,0,0,0.027568922,0,0.320802005,0,0.116966581,0.675856307,0,0,0.146003282,31.54153067,0.474724944,NA,0.003210728,0.010188668,0.094491707,0.05004231,36.2192085,7.736564384,45.03461958,56.21436656,12144.15967,182.7791927,NA,1.236198685,3.922853824,36.38131554,19.26735308,13945.16504,2978.741714,89,88,46,62,18,93,62,90,4,9,17,NA,73,3,18,5,23,8,83,75,81,82,NA,89,66,73,66,84,83
NLA_FL-10010,5326,0,0.174051821,0,0.292902741,0,0.117248062,0,0.008522727,0,0.099136312,0,0.122418325,0,0.066483516,0.233477281,0,0,0.171919005,34.91734054,0.554346565,28.03405695,NA,0.023225632,0.110544241,0.061418543,30.64148758,7.760824384,-42.74725183,-110.5396553,-22450.98377,-356.4310894,-18025.20317,NA,-14.93350535,-71.07720472,-39.49059984,-19701.71639,-4990.017555,21,43,59,31,89,34,62,25,4,64,78,13,NA,16,13,7,40,25,4,21,5,5,28,NA,20,25,28,7,6
NLA_NV-10008,790,0,0.259493671,0,0.134146341,0,0.130970724,0,0.04432133,0,0.02278481,0,0.182278481,0,0.170212766,0.196820006,0,0,0.017656317,15.84053884,0.21291223,32.59544979,0.023985454,0.00437703,0.546279955,0.073609909,47.18039216,5.448550712,-21.16273771,-2.195229085,-1969.471366,-26.47160842,-4052.627607,-2.982137443,-0.544200929,-67.91957894,-9.151999826,-5865.989302,-677.4242165,19,14,60,57,15,74,91,12,1,2,2,13,90,3,77,3,0,3,3,41,34,35,33,3,31,7,40,29,30
NLA_WI-10012,931.9104555,0,0.055412467,0,0.284363114,0,0.090280787,0,0.002816796,0,0.046183525,0,0.267701967,0,0.214567244,0.169887791,0,0,0.090650078,16.06904396,0.186156654,NA,NA,0.014525823,0.056202058,0.072084204,35.89233212,5.786253243,-37.5102261,-16.03811106,-2819.838218,-32.64228591,NA,NA,-2.616070263,-11.38605904,-14.13827287,-6278.256304,-1014.992359,30.41863658,56.83674567,63.97601511,62.90133708,38.72466677,87.01758176,35.33032402,46.92940107,3.581495294,2.581495294,3.581495294,NA,NA,1.782723173,7.300022672,14.15922042,2.418504706,5.581495294,59.01144236,73.44446321,65.10620325,66.0901543,NA,NA,75.64569109,74.09629369,70.85682852,62.52470795,62.72593583
NLA_IA-10007,1192,0,0.021812081,0,0.160234899,0,0.016357688,0,0,0,0.063758389,0,0.158557047,0,0.119863014,0.09102349,0,0,0.168683194,19.37163105,0.250263018,14.17507872,3.14E-08,0.029126671,0.252778417,0.039291301,42.12313137,7.670600548,-37.60195529,-52.91722375,-6077.030621,-78.50944609,-4446.831927,-9.86E-06,-9.137262082,-79.29854624,-12.32598521,-13214.3524,-2406.326772,16,23,12,66,55,49,23,15,27,25,29,24,22,53,21,12,36,22,61,40,30,30,57,62,36,59,63,28,28
NLA_PA-10007,1274,0,0.179748823,0,0.116169545,0,0.05315204,0,0,0,0.077708006,0,0.183673469,0,0.415841584,0.147959184,0,0,0.146226836,20.82267913,0.246661046,NA,1.74E-06,0.061329528,0.080132847,0.230359727,38.31433987,7.530702521,-109.263305,-38.42142765,-5471.205448,-64.81074079,NA,-0.000456937,-16.11447034,-21.0550846,-60.52753271,-10067.17838,-1978.708907,61,18,34,57,78,58,47,36,4,6,6,NA,17,33,6,26,3,2,30,62,52,52,NA,65,47,66,54,46,49
NLA_IA-10008,1159,0,0.113028473,0,0.182210708,0,0.072386059,0,0,0,0.032786885,0,0.159620362,0,0.147058824,0.14761959,0,0,0.193753883,21.88874932,0.306800523,5.07930663,0.00105916,0.016141536,1.20021893,0.431528458,43.53318954,8.180183562,-35.20999982,-46.39010443,-5240.779446,-73.45663526,-1216.128222,-0.253592483,-3.864735634,-287.3660164,-103.319995,-10423.06445,-1958.56498,59,29,59,66,19,50,25,39,38,56,73,18,75,27,63,53,86,86,62,44,38,33,65,20,57,26,34,39,38
NLA_WY-10006,3287,0,0.0623669,0,0.237298448,0,0.013015991,0,0,0,0.025859446,0,0.167934287,0,0.201177625,0.149832674,0,0,0.016097577,11.3696055,0.125101614,52.05580589,NA,0.007258541,0.116272217,0.009823461,50.69412745,4.997322877,-135.1429001,-10.81369384,-7637.635943,-84.03814741,-34968.96124,NA,-4.875990724,-78.10691953,-6.598999423,-34054.24136,-3356.997111,21,45,11,71,18,61,57,30,3,2,1,37,NA,52,40,7,73,51,5,64,12,17,34,NA,18,30,62,3,7
NLA_OH-10010,1414.508791,0,0,0,0.590147021,0,0.225899357,0,0,0,0.074792735,0,0.147911428,0,0.252218607,0.295073511,0,0,0.189711584,24.51340025,0.313174906,NA,0.000347701,0.031483097,0.103291963,1.770990938,42.69720128,8.256500969,-10.06351929,-12.71651911,-1983.238599,-25.03490994,NA,-0.008391122,-2.824318,-11.76909323,7.023855473,-3507.175642,-676.6338329,5,80.26611713,88.38159337,68,64.08704199,46.70544862,38.75732597,62.95398343,6.502930387,41.19079669,38.56652928,NA,36.50293039,35.9364011,11.05773812,51.01758232,3,1.687866298,68.57239006,69.75732597,63.57825083,63.89038453,NA,72.01172155,66.07532044,68.50879116,70.44519227,64.20251823,64.51465193
